id,Date,Count,Hour,Hotness,Humidity,Wind Speed,Visibility,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Working Day
3922,26/02/2018,619,19:00,278.5,30,9.72,1150,0.01,0,0,Winter,NO,YES
3923,17/07/2018,2273,21:00,300.9,69,6.84,1194,0,0,0,Summer,NO,YES
3924,10/10/2018,441,6:00,285.6,86,6.84,1430,0,0,0,Autumn,NO,YES
3925,23/04/2018,10,11:00,281.9,91,7.92,437,0.29,1.5,0,Spring,NO,YES
3926,30/11/2018,1047,17:00,279,29,7.56,1877,0.23,0,0,Autumn,NO,YES
3927,29/10/2018,658,23:00,277.3,58,5.04,2000,0,0,0,Autumn,NO,YES
3928,27/07/2018,909,0:00,301.6,80,2.16,990,0,0,0,Summer,NO,YES
3929,12/12/2017,228,12:00,264.7,35,10.44,1967,1.14,0,0,Winter,NO,YES
3930,02/04/2018,1779,19:00,292.1,60,12.24,1592,0.1,0,0,Spring,NO,YES
3931,22/12/2017,481,19:00,278.2,64,2.52,691,0,0,0,Winter,YES,YES
3932,09/11/2018,0,8:00,283.1,85,8.64,1809,0.05,0,0,Autumn,NO,NO
3933,20/02/2018,177,0:00,273,75,8.28,394,0,0,0,Winter,NO,YES
3934,04/02/2018,23,6:00,261.2,54,8.64,1917,0,0,0,Winter,NO,YES
3935,27/06/2018,1238,9:00,293,96,5.76,287,0.39,0,0,Summer,NO,YES
3936,16/04/2018,1355,21:00,284.1,39,5.4,1734,0,0,0,Spring,NO,YES
3937,17/09/2018,2100,21:00,294.3,66,8.28,1989,0,0,0,Autumn,NO,YES
3938,27/03/2018,586,12:00,289.7,47,8.64,620,1.76,0,0,Spring,NO,YES
3939,23/12/2017,59,5:00,278,81,4.32,425,0,0,0,Winter,NO,YES
3940,21/08/2018,2364,19:00,302.2,62,6.12,2000,0.31,0,0,Summer,NO,YES
3941,22/07/2018,1688,20:00,306.3,50,8.28,1706,0.1,0,0,Summer,NO,YES
3942,12/03/2018,106,5:00,276.3,53,1.44,1208,0,0,0,Spring,NO,YES
3943,15/12/2017,330,9:00,267.1,60,2.16,691,0.09,0,0,Winter,NO,YES
3944,06/10/2018,5,7:00,289.5,97,8.28,364,0,9.5,0,Autumn,NO,YES
3945,16/01/2018,592,18:00,277.9,59,5.04,427,0,0,0,Winter,NO,YES
3946,16/01/2018,207,1:00,274.2,64,2.52,455,0,0,0,Winter,NO,YES
3947,09/04/2018,799,12:00,283.4,44,6.12,1235,2.93,0,0,Spring,NO,YES
3948,13/09/2018,437,2:00,294.2,66,2.88,2000,0,0,0,Autumn,NO,YES
3949,11/03/2018,394,10:00,278.9,69,9.36,330,1.43,0,0,Spring,NO,YES
3950,24/10/2018,1281,22:00,284.6,71,0.72,1858,0,0,0,Autumn,NO,YES
3951,06/09/2018,1641,22:00,297.3,71,9,1992,0,0,0,Autumn,NO,YES
3952,28/11/2018,635,12:00,280.9,14,6.12,1688,1.81,0,0,Autumn,NO,YES
3953,23/05/2018,436,6:00,286.9,83,11.52,2000,0.04,0,0,Spring,NO,YES
3954,11/06/2018,1307,9:00,295.2,48,6.12,1889,1.77,0,0,Summer,NO,YES
3955,24/08/2018,405,15:00,297,94,11.16,1188,0.41,0.5,0,Summer,NO,YES
3956,28/10/2018,134,7:00,279.9,88,3.24,1991,0,0,0,Autumn,NO,YES
3957,13/03/2018,626,12:00,288.5,47,11.88,1303,2.44,0,0,Spring,NO,YES
3958,26/11/2018,1708,18:00,282.5,56,1.8,628,0,0,0,Autumn,NO,YES
3959,03/05/2018,367,14:00,285.7,75,13.68,1510,0.88,0.4,0,Spring,NO,YES
3960,07/02/2018,240,16:00,271.3,18,7.2,1919,1.41,0,0,Winter,NO,YES
3961,07/02/2018,228,13:00,268.5,23,9.36,1937,2.12,0,0,Winter,NO,YES
3962,24/10/2018,1150,14:00,290.6,39,9,1964,1.63,0,0,Autumn,NO,YES
3963,09/12/2017,76,6:00,267.9,53,3.24,1975,0,0,0,Winter,NO,YES
3964,11/05/2018,1295,15:00,292.9,47,11.88,484,1.83,0,0,Spring,NO,YES
3965,04/08/2018,1155,23:00,301.2,78,9,1678,0,0,0,Summer,NO,YES
3966,31/08/2018,1686,8:00,296.1,80,0.72,1066,0.27,0.1,0,Summer,NO,YES
3967,21/03/2018,339,11:00,277.8,35,7.56,2000,1.38,0,0,Spring,NO,YES
3968,18/06/2018,917,0:00,294.3,74,5.04,963,0,0,0,Summer,NO,YES
3969,31/10/2018,717,10:00,280.2,49,7.92,1892,1.51,0,0,Autumn,NO,YES
3970,10/07/2018,794,19:00,298.7,83,3.96,1011,0.08,0.5,0,Summer,NO,YES
3971,09/07/2018,59,15:00,293.3,90,3.24,1356,0.34,0,0,Summer,NO,YES
3972,08/02/2018,103,2:00,264.7,65,1.44,1750,0,0,0,Winter,NO,YES
3973,23/10/2018,735,10:00,286.8,65,3.96,475,1.06,0,0,Autumn,NO,YES
3974,12/08/2018,1127,22:00,301.8,79,0.72,1604,0,0,0,Summer,NO,YES
3975,18/10/2018,458,6:00,280.6,82,1.08,1933,0,0,0,Autumn,NO,YES
3976,20/12/2017,204,11:00,268.8,51,3.96,1772,0.4,0,1.9,Winter,NO,YES
3977,01/09/2018,1110,21:00,299,52,5.04,2000,0,0,0,Autumn,NO,YES
3978,06/09/2018,531,2:00,294.6,86,0.72,1353,0,0,0,Autumn,NO,YES
3979,19/03/2018,326,14:00,283.1,59,11.88,2000,0.57,0,0,Spring,NO,YES
3980,21/06/2018,215,4:00,292.6,87,4.32,465,0,0,0,Summer,NO,YES
3981,05/12/2017,216,0:00,266.9,42,9.36,2000,0,0,0,Winter,NO,YES
3982,26/04/2018,180,5:00,283.2,73,2.88,1137,0,0,0,Spring,NO,YES
3983,18/10/2018,1165,9:00,283.9,60,3.24,1997,0.93,0,0,Autumn,NO,YES
3984,28/07/2018,1211,21:00,302.1,78,3.96,1362,0,0,0,Summer,NO,YES
3985,28/09/2018,0,8:00,288.2,58,6.12,2000,0.29,0,0,Autumn,NO,NO
3986,31/07/2018,244,4:00,301.8,58,3.24,2000,0,0,0,Summer,NO,YES
3987,25/03/2018,71,6:00,277.6,84,2.52,193,0,0,0,Spring,NO,YES
3988,24/01/2018,90,0:00,258.4,34,14.04,2000,0,0,0.9,Winter,NO,YES
3989,17/05/2018,35,23:00,293,98,6.48,589,0,2.5,0,Spring,NO,YES
3990,24/03/2018,521,19:00,280.7,80,10.08,234,0.05,0,0,Spring,NO,YES
3991,15/03/2018,27,10:00,287.2,98,4.32,299,0.14,0,0,Spring,NO,YES
3992,09/02/2018,319,16:00,279,28,6.12,1183,1.03,0,0,Winter,NO,YES
3993,23/05/2018,2035,8:00,287.6,70,11.16,2000,1.28,0,0,Spring,NO,YES
3994,16/09/2018,725,9:00,295.3,84,6.84,751,0.47,0,0,Autumn,NO,YES
3995,02/06/2018,1165,0:00,293.9,53,5.04,1717,0,0,0,Summer,NO,YES
3996,24/06/2018,235,5:00,293.3,87,3.6,251,0,0,0,Summer,NO,YES
3997,01/04/2018,1409,16:00,291.2,69,11.52,625,0.87,0,0,Spring,NO,YES
3998,29/08/2018,642,10:00,299.4,78,9.72,2000,0.44,0,0,Summer,NO,YES
3999,27/02/2018,767,8:00,275,51,2.52,990,0,0,0,Winter,NO,YES
4000,31/08/2018,1404,16:00,302.7,51,10.8,2000,2.27,0,0,Summer,NO,YES
4001,05/03/2018,20,6:00,277.2,87,7.2,1979,0,2,0,Spring,NO,YES
4002,11/02/2018,130,10:00,266.1,21,12.24,1827,1.16,0,0,Winter,NO,YES
4003,25/06/2018,1184,15:00,305.7,31,6.12,1243,2.3,0,0,Summer,NO,YES
4004,19/03/2018,27,5:00,279.2,89,5.4,338,0,0,0,Spring,NO,YES
4005,22/08/2018,1990,8:00,298.7,66,3.24,1976,0.64,0,0,Summer,NO,YES
4006,22/03/2018,923,19:00,279.2,54,6.48,883,0.08,0,0,Spring,NO,YES
4007,25/11/2018,285,2:00,275.8,86,2.88,402,0,0,2.9,Autumn,NO,YES
4008,26/06/2018,49,7:00,294.2,87,2.88,376,0.03,1.5,0,Summer,NO,YES
4009,04/08/2018,901,17:00,307.3,48,12.24,2000,1.82,0,0,Summer,NO,YES
4010,30/04/2018,185,5:00,287.8,63,2.52,492,0,0,0,Spring,NO,YES
4011,26/10/2018,18,13:00,285.6,87,8.28,539,0.13,1.5,0,Autumn,NO,YES
4012,16/04/2018,1145,15:00,291.4,25,7.2,1809,2.8,0,0,Spring,NO,YES
4013,29/04/2018,1712,19:00,291.1,38,10.08,932,0.16,0,0,Spring,NO,YES
4014,15/11/2018,313,2:00,280.1,68,2.16,1082,0,0,0,Autumn,NO,YES
4015,12/03/2018,695,22:00,280.8,49,0.36,528,0,0,0,Spring,NO,YES
4016,27/08/2018,75,9:00,294.5,97,3.24,1543,0.19,0.5,0,Summer,NO,YES
4017,20/03/2018,516,13:00,281,37,12.24,2000,1.96,0,0,Spring,NO,YES
4018,08/10/2018,1636,22:00,287.4,49,3.96,2000,0,0,0,Autumn,NO,YES
4019,02/10/2018,0,19:00,290.6,57,6.12,2000,0,0,0,Autumn,NO,NO
4020,18/08/2018,1003,13:00,304.1,30,5.4,2000,3.24,0,0,Summer,NO,YES
4021,26/02/2018,428,12:00,279.9,28,3.96,1301,2.35,0,0,Winter,NO,YES
4022,12/06/2018,296,5:00,290.2,87,2.16,2000,0,0,0,Summer,NO,YES
4023,21/03/2018,82,3:00,274.3,40,7.56,2000,0,0,0,Spring,NO,YES
4024,05/10/2018,17,14:00,290.2,95,5.76,553,0.48,2.5,0,Autumn,NO,YES
4025,07/01/2018,128,2:00,268.6,53,1.08,1594,0,0,0,Winter,NO,YES
4026,27/09/2018,1019,11:00,294.3,43,6.12,1998,2.42,0,0,Autumn,NO,YES
4027,08/12/2017,230,1:00,269.3,50,9,1902,0,0,0,Winter,NO,YES
4028,17/04/2018,421,1:00,282,36,3.6,1994,0,0,0,Spring,NO,YES
4029,19/11/2018,190,2:00,278.4,65,2.52,1230,0,0,0,Autumn,NO,YES
4030,23/04/2018,2,4:00,282.5,95,8.64,410,0,3.5,0,Spring,NO,YES
4031,27/04/2018,985,9:00,286.2,57,2.88,1003,1.39,0,0,Spring,NO,YES
4032,24/07/2018,332,3:00,301.2,65,1.08,1999,0,0,0,Summer,NO,YES
4033,24/09/2018,1145,21:00,289.8,58,4.32,2000,0,0,0,Autumn,YES,YES
4034,25/09/2018,542,9:00,288.3,49,3.6,2000,1.34,0,0,Autumn,YES,YES
4035,18/11/2018,335,2:00,275.9,49,7.2,1989,0,0,0,Autumn,NO,YES
4036,16/02/2018,150,20:00,273.2,61,6.84,1956,0,0,0,Winter,YES,YES
4037,25/08/2018,1592,16:00,300.2,58,13.32,1987,0.99,0,0,Summer,NO,YES
4038,10/02/2018,216,18:00,271,15,20.16,2000,0.13,0,0,Winter,NO,YES
4039,15/10/2018,1911,19:00,289.9,74,6.48,366,0,0,0,Autumn,NO,YES
4040,04/02/2018,165,12:00,264.7,32,6.48,1295,1.99,0,0,Winter,NO,YES
4041,16/10/2018,145,4:00,284,69,2.16,1510,0,0,0,Autumn,NO,YES
4042,05/10/2018,329,3:00,291,61,6.48,2000,0,0,0,Autumn,NO,YES
4043,11/04/2018,0,1:00,286.6,81,12.96,886,0,0,0,Spring,NO,NO
4044,27/03/2018,462,10:00,286.9,40,2.88,586,1.6,0,0,Spring,NO,YES
4045,02/12/2017,377,21:00,277.1,55,4.32,1448,0,0,0,Winter,NO,YES
4046,22/12/2017,76,5:00,272.8,73,2.88,880,0,0,0.7,Winter,YES,YES
4047,23/11/2018,279,2:00,272,43,11.16,2000,0,0,0,Autumn,NO,YES
4048,27/10/2018,388,7:00,280.3,65,11.52,2000,0,0,0,Autumn,NO,YES
4049,30/01/2018,214,7:00,261.7,57,3.24,1984,0,0,0,Winter,NO,YES
4050,13/10/2018,226,4:00,280.1,79,4.32,1567,0,0,0,Autumn,NO,YES
4051,11/08/2018,766,11:00,304.5,54,9,1918,1.78,0,0,Summer,NO,YES
4052,25/07/2018,754,14:00,306,53,6.12,1357,1.73,0,0,Summer,NO,YES
4053,11/05/2018,972,11:00,291.3,56,5.04,519,2.53,0,0,Spring,NO,YES
4054,22/09/2018,2045,17:00,297.6,35,12.96,1990,1.2,0,0,Autumn,NO,YES
4055,15/07/2018,292,6:00,297.8,83,0.72,1534,0.02,0,0,Summer,NO,YES
4056,14/06/2018,187,8:00,291.9,97,4.32,492,0.06,11.5,0,Summer,NO,YES
4057,14/09/2018,1503,16:00,299.3,57,5.76,2000,0.72,0,0,Autumn,NO,YES
4058,11/04/2018,0,8:00,282.7,77,5.76,519,0.68,0,0,Spring,NO,NO
4059,29/04/2018,1128,22:00,288.6,43,8.28,1016,0,0,0,Spring,NO,YES
4060,12/11/2018,344,1:00,278,67,4.68,2000,0,0,0,Autumn,NO,YES
4061,11/01/2018,227,9:00,261,53,9.36,1781,0.16,0,0,Winter,NO,YES
4062,13/01/2018,133,11:00,268.2,70,3.6,1244,0.21,0,0.6,Winter,NO,YES
4063,02/04/2018,1569,17:00,295,49,13.32,1582,1.28,0,0,Spring,NO,YES
4064,20/03/2018,522,12:00,282,33,11.16,1985,2.59,0,0,Spring,NO,YES
4065,14/10/2018,1767,14:00,291.9,31,9.36,1936,2.37,0,0,Autumn,NO,YES
4066,01/09/2018,362,6:00,293.9,87,2.52,1198,0,0,0,Autumn,NO,YES
4067,06/06/2018,2163,19:00,297.9,56,11.16,1469,0.51,0,0,Summer,YES,YES
4068,07/07/2018,1579,15:00,301.7,42,4.68,2000,2.98,0,0,Summer,NO,YES
4069,09/02/2018,193,23:00,275,70,2.52,689,0,0,0,Winter,NO,YES
4070,03/05/2018,1946,8:00,283.5,67,8.28,1221,0.98,0,0,Spring,NO,YES
4071,14/05/2018,1648,22:00,292.6,71,2.16,325,0,0,0,Spring,NO,YES
4072,16/06/2018,2451,18:00,301,46,8.28,1833,1.23,0,0,Summer,NO,YES
4073,20/06/2018,576,2:00,292.6,78,2.88,662,0,0,0,Summer,NO,YES
4074,13/01/2018,102,9:00,266.7,76,2.16,330,0.05,0.2,0.4,Winter,NO,YES
4075,23/10/2018,81,11:00,286,70,18,989,0.5,0,0,Autumn,NO,YES
4076,09/08/2018,929,0:00,301.9,75,5.76,1946,0,0,0,Summer,NO,YES
4077,22/04/2018,278,7:00,288,41,1.08,2000,0.12,0,0,Spring,NO,YES
4078,04/11/2018,1077,20:00,285.7,59,4.32,1177,0,0,0,Autumn,NO,YES
4079,23/08/2018,492,6:00,301.3,55,5.4,2000,0,0,0,Summer,NO,YES
4080,15/12/2017,162,2:00,266.2,58,1.44,1089,0,0,0,Winter,NO,YES
4081,02/05/2018,67,6:00,290.9,93,3.24,202,0,0.1,0,Spring,NO,YES
4082,30/10/2018,1186,20:00,280.6,59,3.96,2000,0,0,0,Autumn,NO,YES
4083,04/07/2018,747,6:00,297,84,0.36,1969,0.05,0,0,Summer,NO,YES
4084,21/08/2018,1663,17:00,303.8,52,8.28,1953,1.49,0,0,Summer,NO,YES
4085,29/07/2018,199,5:00,299.7,75,1.08,1871,0,0,0,Summer,NO,YES
4086,16/11/2018,886,12:00,286.4,48,8.28,962,1.64,0,0,Autumn,NO,YES
4087,27/08/2018,61,1:00,293.5,89,1.8,235,0,1.5,0,Summer,NO,YES
4088,03/08/2018,763,0:00,305.1,67,3.96,1077,0,0,0,Summer,NO,YES
4089,13/04/2018,1721,8:00,283.6,27,3.96,2000,0.39,0,0,Spring,NO,YES
4090,13/04/2018,257,2:00,282.7,23,5.04,2000,0,0,0,Spring,NO,YES
4091,14/06/2018,1153,14:00,296.8,62,4.32,1282,1.91,0,0,Summer,NO,YES
4092,14/08/2018,1097,7:00,300.9,71,1.44,2000,0.13,0,0,Summer,NO,YES
4093,13/07/2018,1013,12:00,301.3,68,6.84,1546,1.35,0,0,Summer,NO,YES
4094,01/09/2018,975,1:00,295.7,83,0.36,1940,0,0,0,Autumn,NO,YES
4095,18/03/2018,398,9:00,279.3,53,1.8,849,0.34,0,0,Spring,NO,YES
4096,22/11/2018,1671,8:00,271.8,33,1.8,2000,0.04,0,0,Autumn,NO,YES
4097,17/09/2018,160,4:00,293,81,7.2,1313,0,0,0,Autumn,NO,YES
4098,02/01/2018,304,21:00,270.4,28,7.2,2000,0,0,0,Winter,NO,YES
4099,28/07/2018,706,16:00,301.6,82,12.24,1022,0.14,0,0,Summer,NO,YES
4100,08/02/2018,39,5:00,264,56,1.44,1678,0,0,0,Winter,NO,YES
4101,04/11/2018,632,9:00,280.5,60,1.8,725,0.79,0,0,Autumn,NO,YES
4102,06/08/2018,1371,22:00,303.1,72,1.44,1806,0,0,0,Summer,NO,YES
4103,13/05/2018,2329,15:00,292.7,63,9,941,2.01,0,0,Spring,NO,YES
4104,17/07/2018,786,14:00,304.8,49,12.6,1429,2.93,0,0,Summer,NO,YES
4105,04/05/2018,2661,18:00,290.1,35,12.24,1961,1.11,0,0,Spring,NO,YES
4106,22/12/2017,326,14:00,278.9,55,2.16,779,0.48,0,0,Winter,YES,YES
4107,18/12/2017,281,18:00,273,88,2.16,277,0,0,2.7,Winter,NO,YES
4108,05/11/2018,790,10:00,284.8,59,3.24,616,1.23,0,0,Autumn,NO,YES
4109,07/04/2018,518,19:00,277.9,47,12.6,2000,0.2,0,0,Spring,NO,YES
4110,19/09/2018,0,4:00,292.5,70,1.8,2000,0,0,0,Autumn,NO,NO
4111,27/01/2018,80,0:00,258,42,4.32,1766,0,0,0.3,Winter,NO,YES
4112,04/06/2018,970,10:00,298.1,40,9.72,1076,2.37,0,0,Summer,NO,YES
4113,18/08/2018,475,7:00,294.7,57,4.68,2000,0.23,0,0,Summer,NO,YES
4114,05/03/2018,232,10:00,277.4,80,6.48,2000,0.56,0,0,Spring,NO,YES
4115,04/01/2018,264,11:00,268.6,40,2.88,1671,0.69,0,0,Winter,NO,YES
4116,21/02/2018,63,5:00,269,35,6.48,2000,0,0,0,Winter,NO,YES
4117,26/02/2018,65,5:00,270.5,73,2.88,1134,0,0,0,Winter,NO,YES
4118,10/03/2018,470,21:00,278,73,7.92,1173,0,0,0,Spring,NO,YES
4119,29/03/2018,390,1:00,286,81,6.84,484,0,0,0,Spring,NO,YES
4120,21/01/2018,237,21:00,272.9,29,1.8,2000,0,0,0,Winter,NO,YES
4121,17/09/2018,954,11:00,296.8,54,7.56,1626,2.55,0,0,Autumn,NO,YES
4122,15/10/2018,1659,20:00,288.9,81,10.08,250,0,0,0,Autumn,NO,YES
4123,15/08/2018,761,15:00,310.4,38,5.04,2000,1.72,0,0,Summer,YES,YES
4124,30/09/2018,0,19:00,290.1,35,10.44,2000,0,0,0,Autumn,NO,NO
4125,17/06/2018,1394,0:00,294.5,76,5.04,1015,0,0,0,Summer,NO,YES
4126,08/09/2018,285,4:00,290.2,66,2.16,2000,0,0,0,Autumn,NO,YES
4127,10/01/2018,196,16:00,267.6,30,14.04,2000,0.69,0,0.2,Winter,NO,YES
4128,22/03/2018,247,1:00,274.6,85,7.2,952,0,0,0,Spring,NO,YES
4129,26/01/2018,93,11:00,257.4,31,11.88,1808,0.93,0,0.5,Winter,NO,YES
4130,02/11/2018,851,23:00,282.7,56,4.68,1423,0,0,0,Autumn,NO,YES
4131,05/10/2018,735,1:00,291.6,66,6.12,2000,0,0,0,Autumn,NO,YES
4132,06/08/2018,1063,17:00,308,53,5.4,1618,1.78,0,0,Summer,NO,YES
4133,31/08/2018,1329,23:00,296.8,81,2.16,1893,0,0,0,Summer,NO,YES
4134,16/06/2018,277,5:00,289.6,65,4.32,2000,0,0,0,Summer,NO,YES
4135,14/05/2018,377,1:00,285.4,94,4.68,307,0,0,0,Spring,NO,YES
4136,03/12/2017,598,16:00,280.6,77,5.76,399,0.2,0,0,Winter,NO,YES
4137,19/06/2018,746,6:00,292.1,75,1.44,1039,0.08,0,0,Summer,NO,YES
4138,28/12/2017,286,12:00,272.2,38,3.6,1686,0.75,0,0,Winter,NO,YES
4139,21/10/2018,315,7:00,280.2,76,1.8,1113,0,0,0,Autumn,NO,YES
4140,03/03/2018,588,21:00,283.3,52,7.92,1843,0,0,0,Spring,NO,YES
4141,15/12/2017,296,22:00,272.9,49,7.2,870,0,0,0,Winter,NO,YES
4142,16/01/2018,250,15:00,279.3,40,1.08,498,0.19,0,0,Winter,NO,YES
4143,09/04/2018,1185,16:00,288.3,24,5.4,1534,2,0,0,Spring,NO,YES
4144,18/03/2018,365,18:00,283.4,47,1.44,824,0.14,0,0,Spring,NO,YES
4145,01/12/2017,107,3:00,266.8,40,3.24,2000,0,0,0,Winter,NO,YES
4146,29/05/2018,721,1:00,293.3,55,3.96,1756,0,0,0,Spring,NO,YES
4147,21/09/2018,127,8:00,290.8,97,7.2,1284,0.09,4,0,Autumn,NO,YES
4148,14/08/2018,643,6:00,300.8,71,0.36,2000,0,0,0,Summer,NO,YES
4149,26/06/2018,443,22:00,295.4,95,14.76,222,0,0,0,Summer,NO,YES
4150,29/05/2018,625,6:00,292.5,64,1.44,1268,0.02,0,0,Spring,NO,YES
4151,27/02/2018,145,2:00,274.5,44,4.32,1079,0,0,0,Winter,NO,YES
4152,17/10/2018,1213,7:00,281.6,77,2.52,965,0,0,0,Autumn,NO,YES
4153,02/07/2018,44,19:00,297.1,93,7.56,1118,0.23,1.5,0,Summer,NO,YES
4154,23/09/2018,489,2:00,289,72,4.68,2000,0,0,0,Autumn,YES,YES
4155,10/04/2018,839,11:00,291.5,27,4.68,1610,2.59,0,0,Spring,NO,YES
4156,08/12/2017,261,10:00,267.7,44,10.08,1516,0.63,0,0,Winter,NO,YES
4157,06/09/2018,320,3:00,294.5,85,0.36,1282,0,0,0,Autumn,NO,YES
4158,16/01/2018,409,19:00,277.6,57,3.6,432,0,0,0,Winter,NO,YES
4159,06/08/2018,614,9:00,301.4,87,6.12,1313,0.56,4,0,Summer,NO,YES
4160,21/06/2018,3418,18:00,300.8,43,10.8,1933,1.35,0,0,Summer,NO,YES
4161,11/02/2018,40,7:00,263.8,34,7.2,1945,0,0,0,Winter,NO,YES
4162,22/05/2018,1438,11:00,294.9,55,5.04,1820,1.87,0,0,Spring,YES,YES
4163,03/03/2018,920,18:00,286.9,26,6.84,1995,0.41,0,0,Spring,NO,YES
4164,22/07/2018,771,16:00,310.8,31,9,1929,2.46,0,0,Summer,NO,YES
4165,18/03/2018,881,13:00,283.6,43,4.68,705,1.07,0,0,Spring,NO,YES
4166,24/11/2018,335,2:00,275.5,29,6.48,2000,0,0,0,Autumn,NO,YES
4167,24/02/2018,197,2:00,276.7,82,5.76,229,0,0,0,Winter,NO,YES
4168,23/07/2018,960,16:00,307.8,47,7.92,1839,1.32,0,0,Summer,NO,YES
4169,15/11/2018,782,10:00,281.6,57,2.16,1102,0.77,0,0,Autumn,NO,YES
4170,25/03/2018,466,11:00,283.7,56,7.2,261,2.27,0,0,Spring,NO,YES
4171,23/11/2018,109,4:00,271,42,2.52,2000,0,0,0,Autumn,NO,YES
4172,18/07/2018,1596,17:00,305.6,46,10.08,1560,1.95,0,0,Summer,NO,YES
4173,01/08/2018,250,4:00,301.5,69,1.08,2000,0,0,0,Summer,NO,YES
4174,30/07/2018,866,9:00,303.5,53,5.76,2000,1.74,0,0,Summer,NO,YES
4175,25/04/2018,1447,16:00,296.1,19,11.16,1871,2.26,0,0,Spring,NO,YES
4176,25/01/2018,60,2:00,257,42,4.68,2000,0,0,0.7,Winter,NO,YES
4177,16/07/2018,1425,17:00,306,46,11.16,1926,1.89,0,0,Summer,NO,YES
4178,12/01/2018,92,6:00,258.1,45,8.28,2000,0,0,0,Winter,NO,YES
4179,08/07/2018,1208,0:00,293.7,51,6.12,2000,0,0,0,Summer,NO,YES
4180,25/08/2018,886,1:00,296,82,7.56,1922,0,0,0,Summer,NO,YES
4181,29/07/2018,895,17:00,309.3,36,5.4,2000,1.87,0,0,Summer,NO,YES
4182,15/06/2018,2328,8:00,291.7,71,3.96,1992,0.61,0,0,Summer,NO,YES
4183,14/12/2017,305,9:00,263.6,44,1.8,1680,0.13,0,0,Winter,NO,YES
4184,19/12/2017,39,4:00,270.1,59,6.48,1286,0,0,2.6,Winter,NO,YES
4185,12/08/2018,1337,21:00,301.9,83,1.08,1449,0,0,0,Summer,NO,YES
4186,12/03/2018,946,19:00,283.6,47,7.2,425,0.03,0,0,Spring,NO,YES
4187,13/02/2018,158,0:00,268,60,6.48,1995,0,0,0,Winter,NO,YES
4188,26/09/2018,923,10:00,292.4,47,8.28,2000,1.45,0,0,Autumn,NO,YES
4189,24/07/2018,1899,21:00,303.2,65,8.28,1642,0,0,0,Summer,NO,YES
4190,18/09/2018,0,2:00,291.8,74,0.72,1866,0,0,0,Autumn,NO,NO
4191,03/01/2018,130,1:00,268,42,4.32,1993,0,0,0,Winter,NO,YES
4192,11/06/2018,1240,15:00,295.2,60,4.68,1907,0.34,0,0,Summer,NO,YES
4193,26/09/2018,355,3:00,289.5,57,5.76,2000,0,0,0,Autumn,NO,YES
4194,11/08/2018,1076,23:00,303.7,55,5.4,2000,0,0,0,Summer,NO,YES
4195,01/08/2018,475,14:00,311.7,38,8.64,1943,3.12,0,0,Summer,NO,YES
4196,23/10/2018,1685,19:00,287,70,5.76,1265,0,0,0,Autumn,NO,YES
4197,19/04/2018,20,8:00,282.6,39,2.88,1003,0.79,0,0,Spring,NO,YES
4198,10/06/2018,942,10:00,293.2,62,6.48,2000,0.82,0,0,Summer,NO,YES
4199,23/05/2018,34,2:00,288,97,9,236,0,3,0,Spring,NO,YES
4200,20/04/2018,134,4:00,284.4,60,2.88,932,0,0,0,Spring,NO,YES
4201,02/11/2018,1242,20:00,284.7,45,4.32,1748,0,0,0,Autumn,NO,YES
4202,15/03/2018,355,1:00,289.3,68,7.56,1859,0,0,0,Spring,NO,YES
4203,25/06/2018,2456,20:00,301.8,54,3.96,964,0.09,0,0,Summer,NO,YES
4204,08/07/2018,2070,16:00,300.9,39,4.32,2000,2.16,0,0,Summer,NO,YES
4205,09/03/2018,718,19:00,278.4,60,14.04,990,0.02,0,0,Spring,NO,YES
4206,07/09/2018,2183,17:00,297.5,37,11.52,2000,1.04,0,0,Autumn,NO,YES
4207,11/07/2018,1298,23:00,299.9,79,0.36,1541,0,0,0,Summer,NO,YES
4208,16/08/2018,808,0:00,301.4,68,3.24,2000,0,0,0,Summer,NO,YES
4209,24/02/2018,253,9:00,273.6,64,13.68,430,0.65,0,0,Winter,NO,YES
4210,25/04/2018,449,6:00,278.8,55,1.08,2000,0,0,0,Spring,NO,YES
4211,03/07/2018,407,1:00,296.1,98,0,958,0,0,0,Summer,NO,YES
4212,29/12/2017,504,16:00,278.4,56,7.92,396,0.39,0,0,Winter,NO,YES
4213,07/06/2018,2649,19:00,297,60,10.08,1379,0.38,0,0,Summer,NO,YES
4214,03/11/2018,0,20:00,285.1,68,2.88,592,0,0,0,Autumn,NO,NO
4215,13/08/2018,2036,19:00,305.1,60,8.28,1987,0.25,0,0,Summer,NO,YES
4216,19/04/2018,1165,21:00,287.2,44,8.64,1290,0,0,0,Spring,NO,YES
4217,26/07/2018,644,10:00,302.5,68,6.48,946,0.54,0,0,Summer,NO,YES
4218,24/12/2017,4,12:00,277.1,91,2.88,404,0.07,9.5,0,Winter,YES,YES
4219,20/11/2018,378,23:00,282.3,43,12.6,1807,0,0,0,Autumn,NO,YES
4220,23/03/2018,283,1:00,275.5,75,5.4,786,0,0,0,Spring,NO,YES
4221,20/02/2018,384,9:00,271.6,56,5.04,709,0.54,0,0,Winter,NO,YES
4222,29/03/2018,714,12:00,291.2,55,8.28,594,2.24,0,0,Spring,NO,YES
4223,20/07/2018,2419,18:00,306.9,42,7.2,1969,1.25,0,0,Summer,NO,YES
